DatePosted,Origin,OriginAirport,Destination,DestinationAirport,RegularPrice,SalePrice,DiscountRate,FlightDate,BookingLink
2019-08-28-13-37,Philadelphia,PHL,Nice,NCE,873,468,53.61,"Thu, 26 Sep - Fri, 4 Oct",https://www.google.com/flights#flt=PHL./m/0cp6w.2019-09-26*/m/0cp6w.PHL.2019-10-04;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-37,Philadelphia,PHL,Brussels,BRU,638,386,60.50,"Thu, 26 Sep - Thu, 3 Oct",https://www.google.com/flights#flt=PHL./m/02rnbv.2019-09-26*/m/02rnbv.PHL.2019-10-03;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-37,Philadelphia,PHL,Osaka,KIX,1230,613,49.84,"Mon, 25 Nov - Wed, 4 Dec",https://www.google.com/flights#flt=PHL./m/0dqyw.2019-11-25*/m/0dqyw.PHL.2019-12-04;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-37,Philadelphia,PHL,Manchester,MAN,664,441,66.42,"Mon, 21 Oct - Wed, 30 Oct",https://www.google.com/flights#flt=PHL./m/052bw.2019-10-21*/m/052bw.PHL.2019-10-30;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-38,Philadelphia,PHL,Kuala Lumpur,KUL,938,649,69.19,"Mon, 11 Nov - Tue, 19 Nov",https://www.google.com/flights#flt=PHL./m/049d1.2019-11-11*/m/049d1.PHL.2019-11-19;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-38,Philadelphia,PHL,Helsinki,HEL,836,447,53.47,"Sat, 28 Sep - Mon, 7 Oct",https://www.google.com/flights#flt=PHL./m/03khn.2019-09-28*/m/03khn.PHL.2019-10-07;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-38,Philadelphia,PHL,Ibiza,IBZ,1136,577,50.79,"Sun, 29 Sep - Tue, 8 Oct",https://www.google.com/flights#flt=PHL./m/021n7_.2019-09-29*/m/021n7_.PHL.2019-10-08;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-38,Philadelphia,PHL,Belfast,BHD,1693,534,31.54,"Mon, 7 Oct - Mon, 14 Oct",https://www.google.com/flights#flt=PHL./m/01l63.2019-10-07*/m/01l63.PHL.2019-10-14;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-39,Philadelphia,PHL,Palma,PMI,890,578,64.94,"Sun, 29 Sep - Sun, 6 Oct",https://www.google.com/flights#flt=PHL./m/0jwz5.2019-09-29*/m/0jwz5.PHL.2019-10-06;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-39,Philadelphia,PHL,Tenerife,TFN,902,626,69.40,"Thu, 26 Sep - Wed, 2 Oct",https://www.google.com/flights#flt=PHL./m/01nqb1.2019-09-26*/m/01nqb1.PHL.2019-10-02;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-39,Philadelphia,PHL,Hamburg,HAM,972,596,61.32,"Mon, 28 Oct - Wed, 6 Nov",https://www.google.com/flights#flt=PHL./m/03hrz.2019-10-28*/m/03hrz.PHL.2019-11-06;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-39,Philadelphia,PHL,Cork,ORK,1584,411,25.95,"Mon, 28 Oct - Wed, 6 Nov",https://www.google.com/flights#flt=PHL./m/0clz7.2019-10-28*/m/0clz7.PHL.2019-11-06;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-39,Philadelphia,PHL,Luxembourg,LUX,590,390,66.10,"Sun, 29 Sep - Tue, 8 Oct",https://www.google.com/flights#flt=PHL./m/0fq8f.2019-09-29*/m/0fq8f.PHL.2019-10-08;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-40,San Diego,SAN,Paris,CDG,929,579,62.33,"Mon, 21 Oct - Mon, 28 Oct",https://www.google.com/flights#flt=SAN./m/05qtj.2019-10-21*/m/05qtj.SAN.2019-10-28;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-42,San Diego,SAN,Frankfurt,,957,610,63.74,,
2019-08-28-13-42,San Diego,SAN,Shanghai,PVG,686,400,58.31,"Mon, 27 Jan - Mon, 3 Feb",https://www.google.com/flights#flt=SAN./m/06wjf.2020-01-27*/m/06wjf.SAN.2020-02-03;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-43,San Diego,SAN,Taipei,TPE,1136,636,55.99,"Mon, 2 Dec - Tue, 10 Dec",https://www.google.com/flights#flt=SAN./m/0ftkx.2019-12-02*/m/0ftkx.SAN.2019-12-10;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-43,San Diego,SAN,Venice,VCE,978,641,65.54,"Mon, 21 Oct - Tue, 29 Oct",https://www.google.com/flights#flt=SAN./m/07_pf.2019-10-21*/m/07_pf.SAN.2019-10-29;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-44,San Diego,SAN,Manchester,,1049,630,60.06,,
2019-08-28-13-44,Tampa,TPA,London,LGW,608,399,65.63,"Mon, 30 Sep - Tue, 8 Oct",https://www.google.com/flights#flt=TPA./m/04jpl.2019-09-30*/m/04jpl.TPA.2019-10-08;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-45,Tampa,TPA,Rome,,1269,533,42.00,,
2019-08-28-13-45,Tampa,TPA,Barcelona,BCN,1108,471,42.51,"Mon, 2 Dec - Mon, 9 Dec",https://www.google.com/flights#flt=TPA./m/01f62.2019-12-02*/m/01f62.TPA.2019-12-09;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-45,Tampa,TPA,Venice,VCE,869,534,61.45,"Thu, 24 Oct - Sat, 2 Nov",https://www.google.com/flights#flt=TPA./m/07_pf.2019-10-24*/m/07_pf.TPA.2019-11-02;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-46,Tampa,TPA,Naples,NAP,1369,542,39.59,"Thu, 5 Dec - Fri, 13 Dec",https://www.google.com/flights#flt=TPA./m/0fhsz.2019-12-05*/m/0fhsz.TPA.2019-12-13;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-46,Tampa,TPA,Florence,FLR,1192,547,45.89,"Sun, 27 Oct - Mon, 4 Nov",https://www.google.com/flights#flt=TPA./m/031y2.2019-10-27*/m/031y2.TPA.2019-11-04;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-46,Tampa,TPA,Madrid,MAD,725,476,65.66,"Sat, 9 Nov - Sun, 17 Nov",https://www.google.com/flights#flt=TPA./m/056_y.2019-11-09*/m/056_y.TPA.2019-11-17;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-46,Tampa,TPA,Prague,PRG,939,560,59.64,"Sat, 16 Nov - Fri, 22 Nov",https://www.google.com/flights#flt=TPA./m/05ywg.2019-11-16*/m/05ywg.TPA.2019-11-22;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-47,Tampa,TPA,Berlin,SXF,955,555,58.12,"Sat, 16 Nov - Sat, 23 Nov",https://www.google.com/flights#flt=TPA./m/0156q.2019-11-16*/m/0156q.TPA.2019-11-23;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-47,Tampa,TPA,Marrakesh,RAK,1040,567,54.52,"Sat, 30 Nov - Fri, 6 Dec",https://www.google.com/flights#flt=TPA./m/054rw.2019-11-30*/m/054rw.TPA.2019-12-06;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-47,Tampa,TPA,Budapest,BUD,938,559,59.59,"Sat, 16 Nov - Fri, 22 Nov",https://www.google.com/flights#flt=TPA./m/095w_.2019-11-16*/m/095w_.TPA.2019-11-22;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-47,Tampa,TPA,Nice,NCE,877,536,61.12,"Thu, 24 Oct - Sat, 2 Nov",https://www.google.com/flights#flt=TPA./m/0cp6w.2019-10-24*/m/0cp6w.TPA.2019-11-02;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-48,Tampa,TPA,Split,SPU,1450,630,43.45,"Sat, 5 Oct - Sat, 12 Oct",https://www.google.com/flights#flt=TPA./m/01g_k3.2019-10-05*/m/01g_k3.TPA.2019-10-12;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-48,Tampa,TPA,Vienna,VIE,863,573,66.40,"Sat, 25 Jan - Fri, 31 Jan",https://www.google.com/flights#flt=TPA./m/0fhp9.2020-01-25*/m/0fhp9.TPA.2020-01-31;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-48,Tampa,TPA,Geneva,GVA,918,571,62.20,"Sat, 16 Nov - Sat, 23 Nov",https://www.google.com/flights#flt=TPA./m/03902.2019-11-16*/m/03902.TPA.2019-11-23;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-48,Tampa,TPA,Glasgow,GLA,943,507,53.76,"Mon, 14 Oct - Sun, 20 Oct",https://www.google.com/flights#flt=TPA./m/0hyxv.2019-10-14*/m/0hyxv.TPA.2019-10-20;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-49,Tampa,TPA,Málaga,AGP,792,474,59.85,"Sat, 5 Oct - Sat, 12 Oct",https://www.google.com/flights#flt=TPA./m/01978d.2019-10-05*/m/01978d.TPA.2019-10-12;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-49,Tampa,TPA,Ibiza,IBZ,1296,578,44.60,"Sat, 5 Oct - Fri, 11 Oct",https://www.google.com/flights#flt=TPA./m/021n7_.2019-10-05*/m/021n7_.TPA.2019-10-11;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-49,Tampa,TPA,Marseille,MRS,1141,554,48.55,"Sat, 16 Nov - Fri, 22 Nov",https://www.google.com/flights#flt=TPA./m/0jdtt.2019-11-16*/m/0jdtt.TPA.2019-11-22;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-50,Tampa,TPA,Hamburg,HAM,977,617,63.15,"Sat, 16 Nov - Fri, 22 Nov",https://www.google.com/flights#flt=TPA./m/03hrz.2019-11-16*/m/03hrz.TPA.2019-11-22;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-50,Tampa,TPA,Düsseldorf,DUS,983,578,58.80,"Sat, 16 Nov - Fri, 22 Nov",https://www.google.com/flights#flt=TPA./m/0hf7l.2019-11-16*/m/0hf7l.TPA.2019-11-22;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-50,Tampa,TPA,Kyiv,KBP,958,578,60.33,"Sat, 21 Sep - Fri, 27 Sep",https://www.google.com/flights#flt=TPA./m/02sn34.2019-09-21*/m/02sn34.TPA.2019-09-27;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-50,Tampa,TPA,Kraków,KRK,951,565,59.41,"Sun, 12 Jan - Sat, 18 Jan",https://www.google.com/flights#flt=TPA./m/0491y.2020-01-12*/m/0491y.TPA.2020-01-18;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-51,Tampa,TPA,Stuttgart,STR,833,565,67.83,"Sat, 11 Jan - Fri, 17 Jan",https://www.google.com/flights#flt=TPA./m/0727_.2020-01-11*/m/0727_.TPA.2020-01-17;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-51,Tampa,TPA,Sofia,SOF,802,556,69.33,"Sat, 11 Jan - Fri, 17 Jan",https://www.google.com/flights#flt=TPA./m/0ftjx.2020-01-11*/m/0ftjx.TPA.2020-01-17;c:USD;e:1;p:65000.2.USD;sd:1;t:f
